seq,date,state,defCnt
1613,2020년 05월 08일 00시,경기,684
1612,2020년 05월 08일 00시,세종,46
1611,2020년 05월 08일 00시,울산,44
1610,2020년 05월 08일 00시,대전,41
1609,2020년 05월 08일 00시,광주,30
1608,2020년 05월 08일 00시,인천,97
1607,2020년 05월 08일 00시,대구,6859
1606,2020년 05월 08일 00시,부산,140
1605,2020년 05월 08일 00시,서울,637
1604,2020년 05월 08일 00시,합계,10822
1641,2020년 05월 09일 00시,검역,470
1640,2020년 05월 09일 00시,제주,13
1639,2020년 05월 09일 00시,경남,117
1637,2020년 05월 09일 00시,전남,16
1636,2020년 05월 09일 00시,전북,19
1635,2020년 05월 09일 00시,충남,143
1634,2020년 05월 09일 00시,충북,47
1633,2020년 05월 09일 00시,강원,53
1632,2020년 05월 09일 00시,경기,688
1631,2020년 05월 09일 00시,세종,46
1630,2020년 05월 09일 00시,울산,44
1629,2020년 05월 09일 00시,대전,41
1628,2020년 05월 09일 00시,광주,30
1627,2020년 05월 09일 00시,인천,98
1626,2020년 05월 09일 00시,대구,6859
1625,2020년 05월 09일 00시,부산,141
1624,2020년 05월 09일 00시,서울,649
1623,2020년 05월 09일 00시,합계,10840
1679,2020년 05월 11일 00시,검역,479
1678,2020년 05월 11일 00시,제주,14
1677,2020년 05월 11일 00시,경남,117
1675,2020년 05월 11일 00시,전남,16
1674,2020년 05월 11일 00시,전북,19
1673,2020년 05월 11일 00시,충남,143
1672,2020년 05월 11일 00시,충북,52
1671,2020년 05월 11일 00시,강원,54
1670,2020년 05월 11일 00시,경기,698
1669,2020년 05월 11일 00시,세종,47
1668,2020년 05월 11일 00시,울산,44
1667,2020년 05월 11일 00시,대전,41
1666,2020년 05월 11일 00시,광주,30
1665,2020년 05월 11일 00시,인천,104
1664,2020년 05월 11일 00시,대구,6861
1663,2020년 05월 11일 00시,부산,141
1662,2020년 05월 11일 00시,서울,683
1661,2020년 05월 11일 00시,합계,10909
1698,2020년 05월 12일 00시,검역,480
1697,2020년 05월 12일 00시,제주,14
1696,2020년 05월 12일 00시,경남,118
1694,2020년 05월 12일 00시,전남,16
1693,2020년 05월 12일 00시,전북,19
1692,2020년 05월 12일 00시,충남,143
1691,2020년 05월 12일 00시,충북,52
1690,2020년 05월 12일 00시,강원,54
1689,2020년 05월 12일 00시,경기,706
1688,2020년 05월 12일 00시,세종,47
1687,2020년 05월 12일 00시,울산,44
1686,2020년 05월 12일 00시,대전,43
1685,2020년 05월 12일 00시,광주,30
1684,2020년 05월 12일 00시,인천,105
1683,2020년 05월 12일 00시,대구,6862
1682,2020년 05월 12일 00시,부산,141
1681,2020년 05월 12일 00시,서울,695
1680,2020년 05월 12일 00시,합계,10936
1717,2020년 05월 13일 00시,검역,481
1716,2020년 05월 13일 00시,제주,14
1715,2020년 05월 13일 00시,경남,119
1713,2020년 05월 13일 00시,전남,16
1712,2020년 05월 13일 00시,전북,20
1711,2020년 05월 13일 00시,충남,143
1710,2020년 05월 13일 00시,충북,52
1709,2020년 05월 13일 00시,강원,54
1708,2020년 05월 13일 00시,경기,708
1707,2020년 05월 13일 00시,세종,47
1706,2020년 05월 13일 00시,울산,45
1705,2020년 05월 13일 00시,대전,43
1704,2020년 05월 13일 00시,광주,30
1703,2020년 05월 13일 00시,인천,107
1702,2020년 05월 13일 00시,대구,6865
1701,2020년 05월 13일 00시,부산,144
1700,2020년 05월 13일 00시,서울,707
1699,2020년 05월 13일 00시,합계,10962
1755,2020년 05월 15일 00시,검역,482
1754,2020년 05월 15일 00시,제주,14
1753,2020년 05월 15일 00시,경남,119
1751,2020년 05월 15일 00시,전남,18
1750,2020년 05월 15일 00시,전북,20
1749,2020년 05월 15일 00시,충남,144
1748,2020년 05월 15일 00시,충북,55
1747,2020년 05월 15일 00시,강원,55
1746,2020년 05월 15일 00시,경기,717
1745,2020년 05월 15일 00시,세종,47
1744,2020년 05월 15일 00시,울산,45
1743,2020년 05월 15일 00시,대전,43
1742,2020년 05월 15일 00시,광주,30
1741,2020년 05월 15일 00시,인천,124
1740,2020년 05월 15일 00시,대구,6868
1739,2020년 05월 15일 00시,부산,144
1738,2020년 05월 15일 00시,서울,725
1737,2020년 05월 15일 00시,합계,11018
1793,2020년 05월 17일 00시,검역,494
1792,2020년 05월 17일 00시,제주,14
1791,2020년 05월 17일 00시,경남,121
1789,2020년 05월 17일 00시,전남,18
1788,2020년 05월 17일 00시,전북,20
1787,2020년 05월 17일 00시,충남,144
1786,2020년 05월 17일 00시,충북,56
1785,2020년 05월 17일 00시,강원,55
1784,2020년 05월 17일 00시,경기,721
1783,2020년 05월 17일 00시,세종,47
1782,2020년 05월 17일 00시,울산,45
1781,2020년 05월 17일 00시,대전,44
1780,2020년 05월 17일 00시,광주,30
1779,2020년 05월 17일 00시,인천,124
1778,2020년 05월 17일 00시,대구,6870
1777,2020년 05월 17일 00시,부산,144
1776,2020년 05월 17일 00시,서울,735
1775,2020년 05월 17일 00시,합계,11050
1812,2020년 05월 18일 00시,검역,501
1811,2020년 05월 18일 00시,제주,14
1810,2020년 05월 18일 00시,경남,121
1808,2020년 05월 18일 00시,전남,18
1807,2020년 05월 18일 00시,전북,20
1806,2020년 05월 18일 00시,충남,144
1805,2020년 05월 18일 00시,충북,59
1804,2020년 05월 18일 00시,강원,55
1803,2020년 05월 18일 00시,경기,724
1802,2020년 05월 18일 00시,세종,47
1801,2020년 05월 18일 00시,울산,45
1800,2020년 05월 18일 00시,대전,44
1799,2020년 05월 18일 00시,광주,30
1798,2020년 05월 18일 00시,인천,124
1797,2020년 05월 18일 00시,대구,6871
1796,2020년 05월 18일 00시,부산,144
1795,2020년 05월 18일 00시,서울,736
1794,2020년 05월 18일 00시,합계,11065
1831,2020년 05월 19일 00시,검역,501
1830,2020년 05월 19일 00시,제주,14
1829,2020년 05월 19일 00시,경남,121
1827,2020년 05월 19일 00시,전남,18
1826,2020년 05월 19일 00시,전북,20
1825,2020년 05월 19일 00시,충남,144
1824,2020년 05월 19일 00시,충북,59
1823,2020년 05월 19일 00시,강원,55
1822,2020년 05월 19일 00시,경기,725
1821,2020년 05월 19일 00시,세종,47
1820,2020년 05월 19일 00시,울산,49
1819,2020년 05월 19일 00시,대전,44
1818,2020년 05월 19일 00시,광주,30
1817,2020년 05월 19일 00시,인천,126
1816,2020년 05월 19일 00시,대구,6871
1815,2020년 05월 19일 00시,부산,144
1814,2020년 05월 19일 00시,서울,742
1813,2020년 05월 19일 00시,합계,11078
1850,2020년 05월 20일 00시,검역,503
1849,2020년 05월 20일 00시,제주,14
1848,2020년 05월 20일 00시,경남,121
1846,2020년 05월 20일 00시,전남,18
1845,2020년 05월 20일 00시,전북,21
1844,2020년 05월 20일 00시,충남,144
1843,2020년 05월 20일 00시,충북,59
1842,2020년 05월 20일 00시,강원,55
1841,2020년 05월 20일 00시,경기,735
1840,2020년 05월 20일 00시,세종,47
1839,2020년 05월 20일 00시,울산,49
1838,2020년 05월 20일 00시,대전,44
1837,2020년 05월 20일 00시,광주,30
1836,2020년 05월 20일 00시,인천,134
1835,2020년 05월 20일 00시,대구,6872
1834,2020년 05월 20일 00시,부산,144
1833,2020년 05월 20일 00시,서울,752
1832,2020년 05월 20일 00시,합계,11110
1869,2020년 05월 21일 00시,검역,504
1868,2020년 05월 21일 00시,제주,14
1867,2020년 05월 21일 00시,경남,121
1865,2020년 05월 21일 00시,전남,18
1864,2020년 05월 21일 00시,전북,21
1863,2020년 05월 21일 00시,충남,145
1862,2020년 05월 21일 00시,충북,59
1861,2020년 05월 21일 00시,강원,55
1860,2020년 05월 21일 00시,경기,735
1859,2020년 05월 21일 00시,세종,47
1858,2020년 05월 21일 00시,울산,49
1857,2020년 05월 21일 00시,대전,44
1856,2020년 05월 21일 00시,광주,30
1855,2020년 05월 21일 00시,인천,140
1854,2020년 05월 21일 00시,대구,6872
1853,2020년 05월 21일 00시,부산,144
1852,2020년 05월 21일 00시,서울,756
1851,2020년 05월 21일 00시,합계,11122
1888,2020년 05월 22일 00시,검역,511
1887,2020년 05월 22일 00시,제주,14
1886,2020년 05월 22일 00시,경남,122
1884,2020년 05월 22일 00시,전남,18
1883,2020년 05월 22일 00시,전북,21
1882,2020년 05월 22일 00시,충남,145
1881,2020년 05월 22일 00시,충북,59
1880,2020년 05월 22일 00시,강원,55
1879,2020년 05월 22일 00시,경기,741
1878,2020년 05월 22일 00시,세종,47
1877,2020년 05월 22일 00시,울산,50
1876,2020년 05월 22일 00시,대전,44
1875,2020년 05월 22일 00시,광주,30
1874,2020년 05월 22일 00시,인천,141
1873,2020년 05월 22일 00시,대구,6872
1872,2020년 05월 22일 00시,부산,144
1871,2020년 05월 22일 00시,서울,758
1870,2020년 05월 22일 00시,합계,11142
1926,2020년 05월 24일 00시,검역,518
1925,2020년 05월 24일 00시,제주,14
1924,2020년 05월 24일 00시,경남,123
1922,2020년 05월 24일 00시,전남,18
1921,2020년 05월 24일 00시,전북,21
1920,2020년 05월 24일 00시,충남,145
1919,2020년 05월 24일 00시,충북,59
1918,2020년 05월 24일 00시,강원,56
1917,2020년 05월 24일 00시,경기,760
1916,2020년 05월 24일 00시,세종,47
1915,2020년 05월 24일 00시,울산,50
1914,2020년 05월 24일 00시,대전,45
1913,2020년 05월 24일 00시,광주,30
1912,2020년 05월 24일 00시,인천,143
1911,2020년 05월 24일 00시,대구,6873
1910,2020년 05월 24일 00시,부산,144
1909,2020년 05월 24일 00시,서울,768
1908,2020년 05월 24일 00시,합계,11190
1945,2020년 05월 25일 00시,검역,519
1944,2020년 05월 25일 00시,제주,14
1943,2020년 05월 25일 00시,경남,123
1941,2020년 05월 25일 00시,전남,18
1940,2020년 05월 25일 00시,전북,21
1939,2020년 05월 25일 00시,충남,145
1938,2020년 05월 25일 00시,충북,59
1937,2020년 05월 25일 00시,강원,56
1936,2020년 05월 25일 00시,경기,766
1935,2020년 05월 25일 00시,세종,47
1934,2020년 05월 25일 00시,울산,50
1933,2020년 05월 25일 00시,대전,45
1932,2020년 05월 25일 00시,광주,30
1931,2020년 05월 25일 00시,인천,144
1930,2020년 05월 25일 00시,대구,6874
1929,2020년 05월 25일 00시,부산,144
1928,2020년 05월 25일 00시,서울,774
1927,2020년 05월 25일 00시,합계,11206
1964,2020년 05월 26일 00시,검역,521
1963,2020년 05월 26일 00시,제주,14
1962,2020년 05월 26일 00시,경남,123
1960,2020년 05월 26일 00시,전남,18
1959,2020년 05월 26일 00시,전북,21
1958,2020년 05월 26일 00시,충남,145
1957,2020년 05월 26일 00시,충북,60
1956,2020년 05월 26일 00시,강원,56
1955,2020년 05월 26일 00시,경기,768
1954,2020년 05월 26일 00시,세종,47
1953,2020년 05월 26일 00시,울산,50
1952,2020년 05월 26일 00시,대전,45
1951,2020년 05월 26일 00시,광주,30
1950,2020년 05월 26일 00시,인천,147
1949,2020년 05월 26일 00시,대구,6875
1948,2020년 05월 26일 00시,부산,144
1947,2020년 05월 26일 00시,서울,783
1946,2020년 05월 26일 00시,합계,11225
1983,2020년 05월 27일 00시,검역,522
1982,2020년 05월 27일 00시,제주,14
1981,2020년 05월 27일 00시,경남,123
1979,2020년 05월 27일 00시,전남,18
1978,2020년 05월 27일 00시,전북,21
1977,2020년 05월 27일 00시,충남,145
1976,2020년 05월 27일 00시,충북,60
1975,2020년 05월 27일 00시,강원,56
1974,2020년 05월 27일 00시,경기,774
1973,2020년 05월 27일 00시,세종,47
1972,2020년 05월 27일 00시,울산,50
1971,2020년 05월 27일 00시,대전,45
1970,2020년 05월 27일 00시,광주,30
1969,2020년 05월 27일 00시,인천,158
1968,2020년 05월 27일 00시,대구,6878
1967,2020년 05월 27일 00시,부산,144
1966,2020년 05월 27일 00시,서울,802
1965,2020년 05월 27일 00시,합계,11265
2002,2020년 05월 28일 00시,검역,529
2001,2020년 05월 28일 00시,제주,14
2000,2020년 05월 28일 00시,경남,123
1998,2020년 05월 28일 00시,전남,18
1997,2020년 05월 28일 00시,전북,21
1996,2020년 05월 28일 00시,충남,146
1995,2020년 05월 28일 00시,충북,60
1994,2020년 05월 28일 00시,강원,56
1993,2020년 05월 28일 00시,경기,795
1992,2020년 05월 28일 00시,세종,47
1991,2020년 05월 28일 00시,울산,50
1990,2020년 05월 28일 00시,대전,45
1989,2020년 05월 28일 00시,광주,30
1988,2020년 05월 28일 00시,인천,180
1987,2020년 05월 28일 00시,대구,6880
1986,2020년 05월 28일 00시,부산,145
1985,2020년 05월 28일 00시,서울,826
1984,2020년 05월 28일 00시,합계,11344
2021,2020년 05월 29일 00시,검역,529
2020,2020년 05월 29일 00시,제주,14
2019,2020년 05월 29일 00시,경남,123
2017,2020년 05월 29일 00시,전남,18
2016,2020년 05월 29일 00시,전북,21
2015,2020년 05월 29일 00시,충남,146
2014,2020년 05월 29일 00시,충북,60
2013,2020년 05월 29일 00시,강원,56
2012,2020년 05월 29일 00시,경기,815
2011,2020년 05월 29일 00시,세종,47
2010,2020년 05월 29일 00시,울산,50
2009,2020년 05월 29일 00시,대전,45
2008,2020년 05월 29일 00시,광주,30
2007,2020년 05월 29일 00시,인천,198
2006,2020년 05월 29일 00시,대구,6880
2005,2020년 05월 29일 00시,부산,145
2004,2020년 05월 29일 00시,서울,846
2003,2020년 05월 29일 00시,합계,11402
2078,2020년 05월 31일 00시,검역,534
2077,2020년 05월 31일 00시,제주,15
2076,2020년 05월 31일 00시,경남,123
2074,2020년 05월 31일 00시,전남,19
2073,2020년 05월 31일 00시,전북,21
2072,2020년 05월 31일 00시,충남,146
2071,2020년 05월 31일 00시,충북,60
2070,2020년 05월 31일 00시,강원,57
2069,2020년 05월 31일 00시,경기,840
2068,2020년 05월 31일 00시,세종,47
2067,2020년 05월 31일 00시,울산,52
2066,2020년 05월 31일 00시,대전,46
2065,2020년 05월 31일 00시,광주,32
2064,2020년 05월 31일 00시,인천,206
2063,2020년 05월 31일 00시,대구,6883
2062,2020년 05월 31일 00시,부산,147
2061,2020년 05월 31일 00시,서울,861
2060,2020년 05월 31일 00시,합계,11468
2097,2020년 06월 01일 00시,검역,536
2096,2020년 06월 01일 00시,제주,15
2095,2020년 06월 01일 00시,경남,123
2093,2020년 06월 01일 00시,전남,20
2092,2020년 06월 01일 00시,전북,21
2091,2020년 06월 01일 00시,충남,146
2090,2020년 06월 01일 00시,충북,60
2089,2020년 06월 01일 00시,강원,57
2088,2020년 06월 01일 00시,경기,852
2087,2020년 06월 01일 00시,세종,47
2086,2020년 06월 01일 00시,울산,52
2085,2020년 06월 01일 00시,대전,46
2084,2020년 06월 01일 00시,광주,32
2083,2020년 06월 01일 00시,인천,224
2082,2020년 06월 01일 00시,대구,6884
2081,2020년 06월 01일 00시,부산,147
2080,2020년 06월 01일 00시,서울,862
2079,2020년 06월 01일 00시,합계,11503
2116,2020년 06월 02일 00시,검역,537
2115,2020년 06월 02일 00시,제주,15
2114,2020년 06월 02일 00시,경남,123
2112,2020년 06월 02일 00시,전남,20
2111,2020년 06월 02일 00시,전북,21
2110,2020년 06월 02일 00시,충남,146
2109,2020년 06월 02일 00시,충북,60
2108,2020년 06월 02일 00시,강원,57
2107,2020년 06월 02일 00시,경기,867
2106,2020년 06월 02일 00시,세종,47
2105,2020년 06월 02일 00시,울산,52
2104,2020년 06월 02일 00시,대전,46
2103,2020년 06월 02일 00시,광주,32
2102,2020년 06월 02일 00시,인천,232
2101,2020년 06월 02일 00시,대구,6884
2100,2020년 06월 02일 00시,부산,147
2099,2020년 06월 02일 00시,서울,876
2098,2020년 06월 02일 00시,합계,11541
2135,2020년 06월 03일 00시,검역,537
2134,2020년 06월 03일 00시,제주,15
2133,2020년 06월 03일 00시,경남,123
2131,2020년 06월 03일 00시,전남,20
2130,2020년 06월 03일 00시,전북,21
2129,2020년 06월 03일 00시,충남,146
2128,2020년 06월 03일 00시,충북,60
2127,2020년 06월 03일 00시,강원,57
2126,2020년 06월 03일 00시,경기,879
2125,2020년 06월 03일 00시,세종,47
2124,2020년 06월 03일 00시,울산,52
2123,2020년 06월 03일 00시,대전,46
2122,2020년 06월 03일 00시,광주,32
2121,2020년 06월 03일 00시,인천,249
2120,2020년 06월 03일 00시,대구,6885
2119,2020년 06월 03일 00시,부산,147
2118,2020년 06월 03일 00시,서울,895
2117,2020년 06월 03일 00시,합계,11590
2154,2020년 06월 04일 00시,검역,539
2153,2020년 06월 04일 00시,제주,15
2152,2020년 06월 04일 00시,경남,123
2150,2020년 06월 04일 00시,전남,20
2149,2020년 06월 04일 00시,전북,21
2148,2020년 06월 04일 00시,충남,146
2147,2020년 06월 04일 00시,충북,60
2146,2020년 06월 04일 00시,강원,57
2145,2020년 06월 04일 00시,경기,894
2144,2020년 06월 04일 00시,세종,47
2143,2020년 06월 04일 00시,울산,52
2142,2020년 06월 04일 00시,대전,46
2141,2020년 06월 04일 00시,광주,32
2140,2020년 06월 04일 00시,인천,256
2139,2020년 06월 04일 00시,대구,6885
2138,2020년 06월 04일 00시,부산,147
2137,2020년 06월 04일 00시,서울,909
2136,2020년 06월 04일 00시,합계,11629
2173,2020년 06월 05일 00시,검역,540
2172,2020년 06월 05일 00시,제주,15
2171,2020년 06월 05일 00시,경남,123
2169,2020년 06월 05일 00시,전남,20
2168,2020년 06월 05일 00시,전북,21
2167,2020년 06월 05일 00시,충남,147
2166,2020년 06월 05일 00시,충북,60
2165,2020년 06월 05일 00시,강원,57
